param_value,rmse_val_mean,rmse_val_std,rmse_train_mean,rmse_train_std,train_time_mean,train_time_std
0.0,0.46570735592228546,0.001098770553615379,0.4034641357175197,0.0017731763906542685,0.3446529706319173,0.07277569864455259
0.5,0.46570735592228546,0.001098770553615379,0.4034641357175197,0.0017731763906542685,0.29379765192667645,0.03690536264470669
1.0,0.46570735592228546,0.001098770553615379,0.4034641357175197,0.0017731763906542685,0.2557377020517985,0.015794826952850147
2.0,0.46570735592228546,0.001098770553615379,0.4034641357175197,0.0017731763906542685,0.27268751462300617,0.006530260388294854
5.0,0.46570735592228546,0.001098770553615379,0.4034641357175197,0.0017731763906542685,0.28431542714436847,0.013195707539879592
