bagging_temperature,val_auc_mean,val_auc_std
0.0,0.8531775556072233,0.010713882302573233
0.5,0.8531775556072233,0.010713882302573233
1.0,0.8531775556072233,0.010713882302573233
2.0,0.8531775556072233,0.010713882302573233
5.0,0.8531775556072233,0.010713882302573233
