subsample,0.6,0.8,1.0
0.6,0.007783399834831773,0.0068223445028433045,0.009545249949322794
0.8,0.00780382804333607,0.008157017475086516,0.007653397582990834
1.0,0.009286703388694367,0.009338804926073814,0.007610954713164955
